apkNum,totalPkts,totalPktSize,totalDnsPkts,totalHttpPkts,totalHttpsPkts,totalTcpPkts,totalUdpPkts,totalPktsIn,totalBytesIn,totalPktsOut,totalBytesOut,PktSizeRatio,medPktsIn,medPktsOut,avgPktsIn,avgPktsOut,avgPktSize,maxOutPktSize,maxInPktSize,ratioNumPkts,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,Result
1-com.ctinfotech.snake.pcap,1295,605223,39,0,0,848,438,659,220839,675,394545,1.79,61,219,335.11,584.51,0.0,4306,2888,0.98,0.02,0.02,0.41,0.07,174.29,44.3,0.43,0.0,382.22,0.0,1
1-com.cubedroid.BlackBear.pcap,700,299208,17,0,0,608,91,364,110139,345,190400,1.73,52.0,125,302.58,551.88,0.0,5652,2948,1.06,0.00,0.05,0.39,0.03,166.85,8.89,0.39,0.01,339.11,0.01,1
1-com.da4apps.assialhelani.pcap,18105,2176824,4,2041,0,18075,30,9205,1716183,8906,461711,0.27,60,52.0,186.44,51.84,0.01,1278,1500,1.03,0.03,0.00,0.23,0.15,84.08,8.59,0.27,0.04,13.15,0.04,1
1-com.dan.red.wine.new1.battery.widget.pcap,566,225728,19,0,0,417,149,301,71033,267,154852,2.18,61,214,235.99,579.97,0.0,4252,2852,1.13,0.03,0.00,0.36,0.02,109.32,2.07,0.33,0.01,293.92,0.01,1
1-com.danielka.android.apps.hairstylesbook.pcap,842,365616,22,0,0,707,135,426,126761,421,239155,1.89,60.0,148,297.56,568.06,0.0,5652,2852,1.01,0.00,0.00,0.35,0.05,158.4,3.5,0.41,0.01,336.31,0.01,1
1-com.datingtipsx.pcap,886,414967,14,1,0,782,104,454,144622,432,270345,1.87,52.0,188.5,318.55,625.8,0.0,4306,2948,1.05,0.00,0.02,0.43,0.13,165.03,125.05,0.45,0.01,394.38,0.01,1
1-com.davidebianciotto.calcolatoregeometricofreeita.pcap,813,361145,22,0,0,661,152,417,146554,401,214891,1.47,60,121,351.45,535.89,0.0,4252,2948,1.04,0.00,0.00,0.33,0.07,161.92,63.48,0.37,0.01,300.66,0.01,1
1-com.deadPixelRush.miniGame.pcap,920,383485,29,1,0,730,189,482,135075,452,249388,1.85,60.0,129.5,280.24,551.74,0.0,4252,2948,1.07,0.00,0.09,0.42,0.01,164.32,0.33,0.4,0.01,336.57,0.01,1
1-com.Deltatech.iphonekeyboard.pcap,623,251106,16,0,0,436,187,335,97904,290,154010,1.57,61,204.5,292.25,531.07,0.0,4209,2852,1.16,0.00,0.00,0.37,0.07,94.52,59.61,0.35,0.01,285.22,0.01,1
1-com.demianmanu02.pcap,5696,1032516,28,530,0,5508,188,2963,644136,2759,399086,0.62,60,52,217.39,144.65,0.01,4252,2948,1.07,0.00,0.00,0.24,0.02,96.6,1.08,0.27,0.01,54.0,0.01,1
1-com.demo.BADDAY.pcap,860,403765,24,0,0,651,209,448,180647,414,223926,1.24,61.0,144.5,403.23,540.88,0.0,4306,2888,1.08,0.00,0.12,0.43,0.07,209.3,78.71,0.42,0.01,340.35,0.01,1
1-com.desirebeautifulphotogallery.flo.pcap,778,303843,22,0,0,509,269,432,134932,374,180428,1.34,62.0,123.0,312.34,482.43,0.0,2852,2852,1.16,0.03,0.00,0.4,0.16,134.4,124.34,0.39,0.0,325.05,0.0,1
1-com.desirebeautyphotogallery.flo.pcap,38,12791,2,0,0,7,31,21,7942,19,5657,0.71,94,167,378.19,297.74,0.0,1278,1452,1.11,0.00,0.00,0.33,0.03,21.17,0.03,0.17,0.03,0.17,0.03,1
1-com.desiredtap.citylightningstorm.pcap,842,357818,23,0,0,696,145,446,129846,407,229391,1.77,60.0,149,291.13,563.61,0.0,4252,2852,1.1,0.00,0.00,0.42,0.03,176.77,9.92,0.43,0.01,364.32,0.01,1
1-com.detallesnature.pcap,1397,568629,25,1,0,1254,142,711,257702,693,311424,1.21,60,83,362.45,449.39,0.0,5844,2948,1.03,0.03,0.00,0.5,0.06,257.32,20.42,0.53,0.01,332.64,0.01,1
1-com.dhruv.smssync.pcap,197,87224,15,0,0,83,113,105,24113,97,64173,2.66,63,550,229.65,661.58,0.0,1278,2076,1.08,9.68,9.68,0.62,0.05,103.7,17.65,0.5,0.01,576.88,0.01,1
1-com.dianapentywallpapers.pcap,972,424959,25,0,0,762,209,505,170363,481,255567,1.5,61,103,337.35,531.32,0.0,4252,2852,1.05,0.01,0.00,0.37,0.07,144.73,54.89,0.39,0.01,311.91,0.01,1
1-com.dictionary.en_pl.pcap,814,360747,22,0,0,650,164,421,142778,395,218777,1.53,60,149,339.14,553.87,0.0,5652,1500,1.07,0.00,0.06,0.37,0.07,144.68,67.4,0.41,0.01,332.14,0.01,1
1-com.Digisoft.PhotoCollageMaker.pcap,1153,576170,22,8,0,994,159,577,183775,578,393203,2.14,52,347.0,318.5,680.28,0.0,8560,2888,1.0,0.05,0.00,0.34,0.1,157.06,81.74,0.43,0.01,387.52,0.01,1
1-com.drawing.jl.pcap,861,404327,15,0,0,646,214,448,153496,419,251292,1.64,61.0,209,342.62,599.74,0.0,4252,2852,1.07,0.00,0.00,0.45,0.11,194.43,83.33,0.43,0.01,356.68,0.01,1
1-com.dreamtechapps.ilauncher.pcap,2281,1041125,29,0,0,2004,276,1236,465489,1089,588347,1.26,60.0,116,376.61,540.26,0.0,5652,2852,1.13,0.00,0.02,0.34,0.03,167.89,10.69,0.32,0.0,255.96,0.0,1
1-com.drennan.willtheeasterbunnyvisitme.pcap,2,104,0,0,0,2,0,1,52,1,52,1.0,52,52,52.0,52.0,0.02,52,52,1.0,33.70,33.86,0.5,0.03,0.5,10.69,0.5,0.0,0.5,0.0,1
1-com.droidappworld.ballexerciseforshoulders.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,0.00,0.00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.DroidHeroes.arabian.express.dubai.pcap,2631,1271387,56,32,0,2444,187,1335,313060,1303,959435,3.06,52,489,234.5,736.33,0.0,4252,2960,1.02,0.03,0.00,0.45,0.01,121.36,0.01,0.51,0.01,515.87,0.01,1
1-com.DroidHeroes.bedtimestories.pcap,2277,1269673,37,27,0,2134,142,1156,238018,1140,1033676,4.34,52.0,1353.0,205.9,906.73,0.0,4252,2948,1.01,0.03,0.00,0.59,0.03,115.97,10.08,0.66,0.01,784.6,0.01,1
1-com.DroidHeroes.callblocker.app.pcap,2066,1110909,38,15,0,1903,163,1024,225942,1044,885775,3.92,52.0,1239.0,220.65,848.44,0.0,4252,2948,0.98,0.01,0.00,0.56,0.02,129.38,0.81,0.65,0.01,687.7,0.01,1
1-com.Droidstars.dictionary.englishtoarabic.pcap,1824,991947,39,11,0,1672,149,893,201857,955,792472,3.93,52,939,226.04,829.81,0.0,7142,2888,0.94,0.00,0.00,0.34,0.02,98.3,1.09,0.47,0.01,507.53,0.01,1
1-com.Droidstars.personality.detector.pcap,2460,1259711,48,19,0,2286,174,1247,293227,1241,978013,3.34,52,701,235.15,788.08,0.0,7142,2948,1.0,0.03,0.00,0.55,0.07,143.11,67.86,0.65,0.01,708.28,0.01,1
1-com.Droidstars.walk.pedometer.free.pcap,3,206,0,0,0,3,0,3,206,3,206,1.0,76,76,68.67,68.67,0.01,78,78,1.0,54.34,54.34,0.33,0.07,0.33,67.86,0.33,0.01,0.33,0.01,1
1-com.DrumsDeluxe.FuriousTurtle.pcap,807,334373,21,0,0,670,136,415,124589,396,210761,1.69,60,123.0,300.21,532.22,0.0,4252,2852,1.05,0.00,0.00,0.34,0.01,157.5,0.75,0.34,0.01,270.75,0.01,1
1-com.easysimplymp3downloader.pcap,646,291089,19,0,0,551,94,331,106697,320,185438,1.74,52,149.0,322.35,579.49,0.0,5652,2948,1.03,0.00,0.00,0.41,0.02,167.08,7.49,0.4,0.01,351.67,0.01,1
1-com.elearning.elearningflashcardssatfree.pcap,1476,698918,27,1,0,1312,163,732,264677,745,434350,1.64,52.0,127,361.58,583.02,0.0,11396,1500,0.98,0.00,0.01,0.43,0.03,218.72,1.62,0.48,0.01,383.32,0.01,1
1-com.english.urdu.translator.pcap,3044,1837004,48,18,0,2885,159,1459,279995,1613,1567525,5.6,52,1452,191.91,971.81,0.0,5652,2948,0.9,0.05,0.00,0.37,0.05,84.88,50.12,0.51,0.01,601.18,0.01,1
1-com.esp.taskkiller.pcap,1128,612461,24,0,0,933,194,559,163733,580,450104,2.75,52,749.0,292.9,776.04,0.0,4306,2888,0.96,0.03,0.00,0.49,0.05,160.82,49.56,0.64,0.01,677.09,0.01,1
1-com.exoticode.koreanangel.pcap,719,322373,20,0,0,594,125,375,122854,346,200327,1.63,60,223.0,327.61,578.98,0.0,4252,2852,1.08,0.03,0.00,0.43,0.01,197.02,0.01,0.4,0.01,332.06,0.01,1
1-com.fjbelchi.navigationbook.pcap,979,415099,40,1,0,793,178,509,159455,483,259259,1.63,60,148,313.27,536.77,0.0,7052,2852,1.05,0.03,0.00,0.5,0.02,159.42,14.53,0.53,0.01,434.21,0.01,1
1-com.flashlight.hdsuper.torch.par.pcap,672,248450,22,1,0,501,171,356,89964,318,159294,1.77,61.0,149.5,252.71,500.92,0.0,2852,1500,1.12,0.03,0.00,0.38,0.04,133.42,14.14,0.39,0.01,306.38,0.01,1
1-com.flexi.airmediamanage.pcap,1899,961747,54,20,0,1718,181,922,256630,979,705925,2.75,52.0,489,278.34,721.07,0.0,5652,2948,0.94,0.03,0.00,0.44,0.02,167.15,0.74,0.58,0.01,536.57,0.01,1
1-com.flexi.flashblinkalert.pcap,636,285128,14,0,0,566,70,327,103930,311,182006,1.75,52,184,317.83,585.23,0.0,7052,2852,1.05,0.01,0.00,0.39,0.03,161.29,18.48,0.44,0.01,386.96,0.01,1
1-com.flowersallphotogallery.flo.pcap,202,64283,10,0,0,156,46,102,25727,100,38556,1.5,62.5,70.0,252.23,385.56,0.0,1452,2852,1.02,0.00,0.11,0.38,0.02,130.45,0.02,0.39,0.02,203.42,0.02,1
1-com.flowersamazinglivewallpaper.flo.pcap,6,1065,2,0,0,4,2,4,888,4,985,1.11,404.0,404.0,222.0,246.25,0.01,404,404,1.0,1.89,1.89,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.5,1
1-com.flowerstopphotogallery.flo.pcap,797,336367,17,0,0,692,104,411,129139,392,207691,1.61,52,108.0,314.21,529.82,0.0,5724,2888,1.05,0.03,0.00,0.39,0.01,173.8,0.01,0.41,0.01,289.62,0.01,1
1-com.fnhmobile.gtxracing.pcap,1339,590658,31,2,0,737,601,707,341034,644,251096,0.74,73,60.0,482.37,389.9,0.0,4252,2852,1.1,0.00,0.00,0.4,0.1,197.84,119.85,0.37,0.0,263.17,0.0,1
1-com.fog.battleoverberlin2.pcap,12305,1488596,4,1396,0,12276,29,6260,1182429,6047,306975,0.26,60.0,52,188.89,50.76,0.01,1278,1278,1.04,0.00,0.01,0.25,0.15,91.54,79.27,0.28,0.04,13.37,0.04,1
1-com.francepacapps.wallpaper.pcap,2178,1323947,32,15,0,2009,169,1074,206324,1106,1118431,5.42,52.0,1452.0,192.11,1011.24,0.0,5652,2948,0.97,0.02,0.00,0.62,0.03,105.43,1.92,0.71,0.01,870.69,0.01,1
1-com.free.subway.Cheats.guide.pcap,771,344017,13,0,0,670,100,398,134922,377,209396,1.55,60.0,148,339.0,555.43,0.0,4306,2888,1.06,0.00,0.00,0.51,0.05,217.54,4.59,0.5,0.01,413.98,0.01,1
1-com.freeandro.dalil.akhbar.pcap,1033,460686,28,1,0,802,231,533,200737,502,260757,1.3,61,112.5,376.62,519.44,0.0,5724,2948,1.06,0.01,0.00,0.49,0.18,186.8,196.04,0.51,0.01,399.29,0.01,1
1-com.freeandro.halwiyat.alaid.pcap,563,213466,20,0,0,431,132,301,71711,264,142563,1.99,61,237.5,238.24,540.01,0.0,2852,2852,1.14,0.02,0.00,0.38,0.04,116.46,2.26,0.36,0.01,325.15,0.01,1
1-com.freeandro.houreya.kohbz.pcap,740,311648,22,1,0,643,97,373,112047,369,200409,1.79,60,134,300.39,543.11,0.0,7052,2852,1.01,0.00,0.01,0.32,0.02,152.49,7.47,0.39,0.01,303.85,0.01,1
1-com.freeandro.quran.maiqly.pcap,847,366551,23,0,0,705,141,456,140286,428,237739,1.69,60.0,144.0,307.64,555.46,0.0,7052,2852,1.07,0.03,0.00,0.41,0.01,159.41,0.44,0.42,0.01,346.65,0.01,1
1-com.freeapp.args.pcap,685,302566,18,0,0,581,104,350,108195,337,195179,1.8,52.0,206,309.13,579.17,0.0,5652,2852,1.04,0.04,0.00,0.42,0.03,168.26,1.22,0.41,0.01,327.93,0.01,1
1-com.freestylz.frontend.android.freestylez.pcap,1131,472147,35,17,0,956,172,582,148911,569,324613,2.18,52.0,149,255.86,570.5,0.0,4252,2888,1.02,0.00,0.10,0.39,0.04,132.81,6.57,0.44,0.01,370.39,0.01,1
1-com.funfury.pcap,898,405051,30,0,0,703,195,463,152990,437,252869,1.65,61,150,330.43,578.65,0.0,5724,2888,1.06,0.03,0.00,0.39,0.03,200.52,1.95,0.38,0.01,294.43,0.01,1
1-com.funkidsmusic.vidoes.pcap,15330,14005374,59,66,0,5030,10299,4210,687889,11148,13320183,19.36,63.0,1278.0,163.39,1194.85,0.0,4252,2888,0.38,0.06,0.00,0.58,0.03,77.71,8.66,0.98,0.0,1306.77,0.0,1
1-com.funnybiz.hypervelocityracerii.pcap,713,341477,16,0,0,567,146,361,141591,354,200694,1.42,61,148.5,392.22,566.93,0.0,4252,2852,1.02,0.01,0.00,0.37,0.09,185.43,68.76,0.45,0.01,378.05,0.01,1
1-com.funnybiz.superslots.pcap,83,42103,4,0,0,7,76,45,21151,45,24802,1.17,90,148,470.02,551.16,0.0,2100,2100,1.0,0.02,0.00,1.67,0.05,765.0,26.56,1.67,0.01,765.0,0.01,1
1-com.funwhistle.pcap,865,410531,29,1,0,760,105,446,140595,428,271230,1.93,52.0,218.0,315.24,633.71,0.0,5724,2888,1.04,0.03,0.00,0.39,0.01,190.86,0.01,0.45,0.01,389.83,0.01,1
1-com.future.game.fianceerun.pcap,620,231176,24,3,0,467,153,334,94680,288,137304,1.45,61.0,120.5,283.47,476.75,0.0,1452,2948,1.16,0.93,0.00,0.35,0.01,96.62,7.6,0.35,0.01,270.31,0.01,1
1-com.G8.MirrorwallpaperFree.pcap,11058,9171960,44,8,0,10624,434,4525,469372,6538,8702888,18.54,60,1448.0,103.73,1331.12,0.0,4252,2852,0.69,0.00,0.01,0.44,0.02,45.63,3.19,0.89,0.0,1250.03,0.0,1
1-com.galaticdroids.dontGetMad.pcap,1108,543379,25,0,0,949,158,551,153379,569,390817,2.55,52,347,278.36,686.85,0.0,4252,2948,0.97,0.03,0.00,0.43,0.02,165.13,16.34,0.53,0.01,507.35,0.01,1
1-com.galaxy.aquarium_slideshow.pcap,659,299927,19,0,0,563,95,345,108226,323,193034,1.78,52,210,313.7,597.63,0.0,5652,2852,1.07,0.03,0.00,0.37,0.02,153.37,1.03,0.38,0.01,325.07,0.01,1
1-com.game.omi.pcap,1089,460378,23,2,0,863,225,569,187274,556,285221,1.52,60,97.0,329.13,512.99,0.0,5652,2110,1.02,0.00,0.00,0.34,0.07,145.51,56.35,0.38,0.0,300.77,0.0,1
1-com.game7.fruitsblast.pcap,645,286276,17,0,0,561,83,334,106270,319,181277,1.71,52.0,130,318.17,568.27,0.0,4252,2852,1.05,0.03,0.00,0.34,0.02,153.01,9.6,0.35,0.01,316.13,0.01,1
1-com.gamebaserun.defendthebase.pcap,13,3583,2,0,0,11,2,4,483,11,3230,6.69,189.0,381,120.75,293.64,0.0,313,381,0.36,0.00,0.00,0.25,0.5,0.25,0.5,2.0,0.5,667.0,0.5,1
1-com.gamedolphin.flower.beautifulframe.pcap,4,912,2,0,0,2,2,3,860,3,860,1.0,404,404,286.67,286.67,0.0,404,404,1.0,15.85,15.95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.gamedolphin.flower.bestlove.pcap,32,2652,4,0,0,28,4,14,1097,20,1727,1.57,56.0,52.0,78.36,86.35,0.01,313,381,0.7,0.00,0.00,0.17,0.25,6.54,0.25,0.08,0.25,2.21,0.25,1
1-com.gamedolphin.flower.fateframes.pcap,6110,1071211,32,570,0,5963,146,3170,636418,2954,436448,0.69,60.0,52.0,200.76,147.75,0.01,5724,2888,1.07,0.00,0.35,0.32,0.02,116.12,8.44,0.29,0.01,62.4,0.01,1
1-com.gamedolphin.flower.loveinstagram.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,0.00,0.00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.gamedragon.flagame.princessessc.pcap,7644,1201117,30,772,0,7493,151,3913,798038,3759,414607,0.52,60,52,203.95,110.3,0.01,5652,2948,1.04,0.00,0.11,0.31,0.03,114.47,10.98,0.32,0.01,48.53,0.01,1
1-com.gamedragon.flygame.coolescapedoor.pcap,475,172952,17,0,0,383,91,253,61277,225,112592,1.84,60,141,242.2,500.41,0.0,2852,2852,1.12,0.00,0.02,0.36,0.02,121.21,7.39,0.35,0.01,280.96,0.01,1
1-com.gamedragon.flygame.devilsnake.pcap,4083,794865,23,357,0,3876,206,2106,503592,1986,292574,0.58,60.0,52.0,239.12,147.32,0.01,7052,2948,1.06,0.02,0.00,0.32,0.11,128.44,64.78,0.32,0.01,62.26,0.01,1
1-com.gamedragon.flygame.fingertaplove.pcap,2,100,0,0,0,2,0,1,60,1,40,0.67,60,40,60.0,40.0,0.02,60,40,1.0,35.98,35.98,0.5,0.11,0.5,64.78,0.5,0.01,0.5,0.01,1
1-com.gamedragon.flygame.foodmatchs.pcap,30,2218,2,0,0,28,2,4,537,28,1853,3.45,199.5,52.0,134.25,66.18,0.01,313,381,0.14,6.83,6.78,0.04,0.5,0.04,0.5,0.21,0.5,8.71,0.5,1
1-com.gamedragon.flygame.hitflyers.pcap,8637,1324765,30,860,0,8497,140,4510,887075,4129,438498,0.49,60.0,52,196.69,106.2,0.01,5652,2948,1.09,0.03,0.00,0.3,0.04,106.65,16.52,0.27,0.01,38.13,0.01,1
1-com.gamedragon.flygame.petcarssaga.pcap,1003,452260,29,0,0,789,213,523,168842,497,285278,1.69,60,149,322.83,574.0,0.0,4306,2948,1.05,0.00,0.41,0.48,0.05,192.45,42.55,0.46,0.0,399.83,0.0,1
1-com.gamedragon.flygame.snipermousefree.pcap,2398,878855,35,64,0,2171,226,1308,418500,1103,461955,1.1,60.0,64,319.95,418.82,0.0,7052,2852,1.19,0.00,0.04,0.32,0.04,146.01,8.04,0.28,0.0,176.25,0.0,1
1-com.gamedragon.flygame.weddingescape.pcap,12143,1463404,2,1385,0,12141,2,6174,1163811,5971,300401,0.26,60.0,52,188.5,50.31,0.01,468,404,1.03,0.05,0.00,0.26,0.5,93.5,0.5,0.29,0.5,13.64,0.5,1
1-com.gameguide.mcHaloReachCheats.pcap,780,343493,20,0,0,666,114,405,123339,377,220962,1.79,60,237,304.54,586.11,0.0,4252,2948,1.07,0.03,0.00,0.46,0.01,172.99,0.01,0.46,0.01,390.65,0.01,1
1-com.gameguide.mcSlotsCasinoCheats.pcap,1311,506158,28,0,0,1173,138,653,260712,663,245746,0.94,64,60,399.25,370.66,0.0,5652,2852,0.98,0.01,0.00,0.36,0.02,211.6,1.94,0.39,0.01,197.96,0.01,1
1-com.gameguide2.deathworm.pcap,71,16595,8,0,0,63,8,38,7902,35,9501,1.2,68.0,60,207.95,271.46,0.0,569,910,1.09,25.78,25.78,0.18,0.12,58.66,0.12,0.3,0.12,170.14,0.12,1
1-com.gameguide2.driskdroidrisk.pcap,981,403131,25,0,0,864,116,524,150021,495,265364,1.77,52.0,125,286.3,536.09,0.0,4252,2852,1.06,0.03,0.00,0.45,0.03,177.2,1.41,0.45,0.01,344.29,0.01,1
1-com.gameguide2.monstersatemycondo.pcap,777,344210,18,0,0,622,155,408,125464,371,219554,1.75,60.0,191,307.51,591.79,0.0,4252,2852,1.1,0.03,0.00,0.45,0.04,161.11,2.27,0.41,0.01,351.19,0.01,1
1-com.gameguide2.taptaprevenge4.pcap,927,401641,25,0,0,784,142,484,154040,454,249059,1.62,60.0,125.0,318.26,548.59,0.0,5652,2852,1.07,0.03,0.00,0.44,0.01,199.04,0.72,0.43,0.01,329.64,0.01,1
1-com.gameguide2.worldcraftfree.pcap,794,298964,23,0,0,545,248,429,129371,377,171108,1.32,62,90,301.56,453.87,0.0,2852,2049,1.14,0.05,0.00,0.29,0.12,86.39,109.54,0.28,0.0,221.42,0.0,1
1-com.gameteam.skywarrior.pcap,974,440482,16,4,0,881,93,496,211043,480,230247,1.09,60.0,68.0,425.49,479.68,0.0,4306,2888,1.03,0.00,0.00,0.42,0.03,271.66,1.71,0.46,0.01,308.25,0.01,1
1-com.garbasip.pcap,874,377201,22,0,0,702,170,458,137594,428,240483,1.75,60.0,149.0,300.42,561.88,0.0,4252,2948,1.07,0.00,0.00,0.29,0.01,134.48,0.59,0.26,0.01,203.69,0.01,1
1-com.gardenamazinglivewallpaper.flo.pcap,478,173859,14,0,0,394,84,255,60698,223,113161,1.86,60,141,238.03,507.45,0.0,4209,2852,1.14,0.00,0.16,0.32,0.08,87.8,28.09,0.33,0.01,276.93,0.01,1
1-com.gardenbeautifulphotogallery.flo.pcap,5423,846369,25,530,0,5214,209,2781,557968,2645,289282,0.52,60,52,200.64,109.37,0.01,2852,2056,1.05,0.03,0.00,0.38,0.08,128.82,54.95,0.34,0.01,39.12,0.01,1
1-com.gau.go.launcherex.theme.themesfordroidleopardtheme.pcap,689,316762,21,0,0,571,117,359,119742,338,198289,1.66,60,218.5,333.54,586.65,0.0,4252,2948,1.06,0.03,0.00,0.41,0.04,194.99,13.64,0.41,0.01,340.37,0.01,1
1-com.ghostdev.aid1.pcap,5274,912776,24,499,0,5153,121,2673,559604,2603,353980,0.63,60,52,209.35,135.99,0.01,7052,2852,1.03,0.03,0.00,0.4,0.05,142.03,8.55,0.38,0.01,62.25,0.01,1
1-com.ghostdev.nameofallah.pcap,6,1065,2,0,0,4,2,4,888,4,985,1.11,404.0,404.0,222.0,246.25,0.01,404,404,1.0,2.99,2.99,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.5,1
1-com.gi.celebrity.quiz.main.pcap,671,305194,19,0,0,561,108,353,114380,338,192839,1.69,60,149.0,324.02,570.53,0.0,5724,2888,1.04,0.03,0.00,0.34,0.01,165.79,0.01,0.34,0.01,253.93,0.01,1
1-com.gi.olympics.quiz.main.pcap,5,976,2,0,0,3,2,3,872,4,912,1.05,404,404.0,290.67,228.0,0.01,404,404,0.75,12.39,12.71,0.5,0.5,0.5,0.5,1.0,0.5,26.5,0.5,1
1-com.glabs.agecalc.pcap,1071,463337,30,2,0,866,205,563,179694,510,284451,1.58,60,149.0,319.17,557.75,0.0,4252,2948,1.1,0.03,0.00,0.48,0.04,194.19,38.52,0.49,0.01,389.4,0.01,1
1-com.glam.book.liyushiciji.pcap,577,214831,22,0,0,445,132,307,71276,272,144363,2.03,60,197.0,232.17,530.75,0.0,2852,2888,1.13,0.03,0.00,0.36,0.02,112.62,0.53,0.34,0.01,286.01,0.01,1
1-com.glam.book.shiyongfengshuixue.pcap,1054,428144,35,6,0,894,159,558,171354,537,269234,1.57,60.5,93,307.09,501.37,0.0,5652,2948,1.04,0.00,0.00,0.45,0.03,205.99,13.5,0.41,0.01,305.07,0.01,1
1-com.gnomoland.preguntasodmas.pcap,1051,547039,27,1,0,848,202,515,159297,550,389426,2.44,52,489.0,309.31,708.05,0.0,4252,2852,0.94,0.00,0.00,0.45,0.08,158.35,57.9,0.57,0.01,548.06,0.01,1
1-com.goapps.app2.pcap,805,320090,34,2,0,660,145,432,84483,375,236415,2.8,52.0,309,195.56,630.44,0.0,4209,2948,1.15,0.00,0.01,0.4,0.04,85.57,11.41,0.41,0.01,380.53,0.01,1
1-com.goapps.app5.pcap,744,295453,24,0,0,491,253,392,142822,354,153439,1.07,64.0,80.5,364.34,433.44,0.0,4209,2064,1.11,0.03,0.00,0.42,0.1,175.0,50.06,0.46,0.0,321.3,0.0,1
1-com.gokhanozturk.mesajuyaricisi.pcap,43,18662,2,0,0,0,43,23,13503,20,5159,0.38,501,77.0,587.09,257.95,0.0,1278,1278,1.15,23.78,23.76,0.42,0.1,175.0,50.06,0.46,0.0,321.3,0.0,1
1-com.GoldenBabbler.MemoryCleanMaster.pcap,517,332918,30,1,0,485,32,249,75103,311,273215,3.64,52,1452,301.62,878.5,0.0,1452,2852,0.8,0.00,23.93,0.15,0.03,126.55,0.03,0.31,0.03,319.26,0.03,1
1-com.GoldenKiwi.galaxylocker.pcap,18397,2195975,6,2081,0,18391,6,9376,1736791,9023,459992,0.26,60.0,52,185.24,50.98,0.01,468,1480,1.04,0.00,0.04,0.23,0.17,83.26,0.17,0.26,0.17,12.69,0.17,1
1-com.golocker.theme.themesarchitect.pinkzebra.pcap,96,40626,10,0,0,62,34,49,14668,49,26766,1.82,67,220,299.35,546.24,0.0,2852,2066,1.0,0.02,0.00,0.95,0.06,410.64,1.94,0.95,0.03,643.09,0.03,1
1-com.good.sleeper.pcap,112,19902,8,0,0,104,8,64,8832,54,12180,1.38,52.0,52.0,138.0,225.56,0.01,1470,1470,1.19,1.06,0.00,0.33,0.12,70.41,0.12,0.33,0.12,149.02,0.12,1
1-com.gooutnplay.weedlivewallpaper.pcap,104,16637,4,0,0,100,4,56,6507,50,10938,1.68,52.0,52.0,116.2,218.76,0.01,1470,2888,1.12,0.79,0.86,0.41,0.25,57.44,0.25,0.32,0.25,124.17,0.25,1
1-com.gorlife.forest.pcap,852,375874,23,0,0,713,139,436,146830,418,229852,1.57,60.0,149.0,336.77,549.89,0.0,5724,2948,1.04,0.00,0.00,0.48,0.06,193.08,18.49,0.51,0.01,412.78,0.01,1
1-com.greenorion.summerspa.pcap,784,346461,27,0,0,666,115,401,137108,395,210352,1.53,60,125,341.92,532.54,0.0,5724,2888,1.02,0.00,0.14,0.41,0.03,189.58,7.7,0.45,0.01,350.62,0.01,1
1-com.gst.sketchme.pcap,1149,426834,22,0,0,980,169,622,154269,529,272737,1.77,52.0,89,248.02,515.57,0.0,4252,4252,1.18,0.01,0.00,0.25,0.02,101.76,1.36,0.24,0.01,203.79,0.01,1
1-com.guess.brand.pcap,1183,547826,22,0,0,834,349,632,282291,556,265835,0.94,62.0,77.5,446.66,478.12,0.0,5652,2852,1.14,0.00,0.01,0.45,0.1,196.91,104.33,0.45,0.0,386.12,0.0,1
1-com.gxg.games.man.super1.boy.run2.pcap,1096,588405,27,9,0,950,145,533,149726,577,440362,2.94,52,572,280.91,763.19,0.0,5652,2948,0.92,0.03,0.00,0.4,0.09,122.24,82.87,0.58,0.01,629.51,0.01,1
1-com.hack.wifi.password.wireless.prank.joke.pcap,1199,509001,26,1,0,978,221,611,216520,588,292481,1.35,61,94.0,354.37,497.42,0.0,5724,2939,1.04,0.00,0.14,0.4,0.07,194.47,55.36,0.43,0.0,279.77,0.0,1
1-com.halloweenbestlivewallpaper.hblw.pcap,240,37854,6,0,0,198,42,125,20290,117,18372,0.91,52,55,162.32,157.03,0.01,1452,1452,1.07,0.00,0.00,0.21,0.02,16.89,0.02,0.21,0.02,64.05,0.02,1
1-com.hamid.butterflies.pcap,804,367304,19,0,0,667,136,406,140261,404,227506,1.62,61.0,149.0,345.47,563.13,0.0,4306,2888,1.0,0.03,0.00,0.37,0.03,196.64,10.2,0.39,0.01,312.49,0.01,1
