apkNum,totalPkts,totalPktSize,totalDnsPkts,totalHttpPkts,totalHttpsPkts,totalTcpPkts,totalUdpPkts,totalPktsIn,totalBytesIn,totalPktsOut,totalBytesOut,PktSizeRatio,medPktsIn,medPktsOut,avgPktsIn,avgPktsOut,avgPktSize,maxOutPktSize,maxInPktSize,ratioNumPkts,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,Result
0-com.crowdcompass.app4815162342.pcap,52,14256,4,0,0,48,4,27,4910,25,9346,1.9,60,60,181.85,373.84,0,1470,1470,1.08,0.02,0,0.33,0.25,104.1,0.25,0.33,0.25,255.93,0.25,0
0-com.crunchbase.browser.pcap,5104,3720113,32,2,0,5019,79,2349,192551,2755,3527562,18.32,52,1460,81.97,1280.42,0,1278,2960,0.85,0,0.05,0.3,0.04,20.72,33.21,0.41,0.01,548.18,0.01,0
0-com.crunchbase.browser.pcap,7449,4489412,138,0,0,5871,1657,3313,518399,4135,3970973,7.66,52,1278,156.47,960.33,0,2840,2960,0.8,0.01,0,0.36,0.05,43.31,30.73,0.54,0,612.35,0,0
0-com.crunchbase.browser.pcap,2206,764349,26,0,0,1295,2568,1122,460065,1083,304232,0.66,90,73,410.04,280.92,0,1500,2908,1.04,0,0,0.32,0.05,91.83,45.69,0.38,0,198.51,0,0
0-com.crush.jelly.jellycrushwinner.pcap,305,219201,2,0,0,291,14,124,59366,181,159835,2.69,52,1015,478.76,883.07,0,5710,2888,0.69,0.02,0,0.45,0.07,181.61,0.07,0.84,0.07,807.68,0.07,0
0-com.cuteandtinybabygames.cutetinytoys.free.pcap,3940,2985632,66,1,0,3827,113,1772,161103,2168,2824529,17.53,52,1500,90.92,1302.83,0,1470,4148,0.82,0,0,0.39,0.01,32.07,0.01,0.61,0.01,864.98,0.01,0
0-com.cuteandtinybabygames.cutetinytoys.free.pcap,8,489,0,0,0,8,113,4,208,3,229,1.1,52,52,52,76.33,0.02,52,125,1.33,0.12,0.04,0.14,0.01,0.14,0.01,0.14,0.01,0.14,0.01,0
0-com.cuteandtinybabygames.cutetinytoys.free.pcap,8,478,0,0,0,8,113,4,208,3,187,0.9,52,52,52,62.33,0.02,52,83,1.33,0,0.01,0.75,0.01,26.25,0.01,0.5,0.01,13.25,0.01,0
0-com.dalseonggun.DalseongTour.pcap,726,469159,18,0,0,708,18,349,35343,377,433816,12.27,52,1452,101.27,1150.71,0,1470,2888,0.93,0,0,0.41,0.06,31.64,0.06,0.51,0.06,680.11,0.06,0
0-com.danaugo.toygeniesurprises.pcap,27,8468,2,0,0,25,2,14,2023,13,6445,3.19,62,99,144.5,495.77,0,689,1470,1.08,0,0,0.73,0.5,89.64,0.5,0.73,0.5,550.82,0.5,0
0-com.DDOG.PetRunCatsDogs.pcap,6507,5341766,48,18,0,6447,60,2757,358486,3750,4983280,13.9,52,1500,130.03,1328.87,0,4306,4148,0.74,0.05,0,0.37,0.02,59.15,0.02,0.71,0.02,984.59,0.02,0
0-com.dearead.pss.fr.pcap,12485,10894239,28,0,0,12437,48,5161,352735,7324,10541504,29.89,60,1470,68.35,1439.31,0,1470,2888,0.7,0.02,0,0.53,0.02,36.16,0.02,0.97,0.02,1417.94,0.02,0
0-com.DecorativeStoneDesign.lukoni.pcap,392,266593,6,0,0,374,18,159,48796,233,217797,4.46,52,1452,306.89,934.75,0,4306,2888,0.68,0.05,0,0.48,0.06,178.11,0.06,0.85,0.06,863.85,0.06,0
0-com.DemiCinta.BenCanonboltFightalien.pcap,8620,7832917,20,0,0,8586,34,3450,279011,5170,7553906,27.07,64,1500,80.87,1461.1,0,5724,2948,0.67,0,0,0.49,0.03,40.59,0.03,0.99,0.03,1463.24,0.03,0
0-com.des.dark4096.pcap,1596,1097904,20,0,0,1387,209,760,149352,836,948552,6.35,52,1470,196.52,1134.63,0,4306,2888,0.91,0.03,0,0.7,0.19,66.53,200.52,0.84,0.01,1116.43,0.01,0
0-com.designhomehydroponics.UrduApps.pcap,595,351924,23,1,0,516,78,275,63715,320,288209,4.52,52,1278,231.69,900.65,0,1470,2892,0.86,0.02,0,0.55,0.08,135.76,56.12,0.74,0.01,833.87,0.01,0
0-com.DesignOfFishPonds.gibran.pcap,277,197346,6,0,0,258,19,114,23462,163,173884,7.41,52,1470,205.81,1066.77,0,2888,1470,0.7,0,0,0.3,0.05,64.63,0.05,0.67,0.05,806.58,0.05,0
0-com.DesignofWoodenFenceHouses.UlLiappkeren.pcap,276,199638,4,0,0,259,17,110,23470,166,176168,7.51,52,1470,213.36,1061.25,0,4252,1470,0.66,0,0,0.19,0.06,64.24,0.06,0.53,0.06,585.24,0.06,0
0-com.DesignofWoodenFenceHouses.UlLiappkeren.pcap,9,6928,0,0,0,9,17,3,2853,5,1223,0.43,1349,52,951,244.6,0,1452,1015,0.6,0.06,0,1.5,0.06,1401,0.06,2.5,0.06,586,0.06,0
0-com.devi.PetSubwaySurfRunNew2019.pcap,462,286471,12,6,0,437,25,207,68672,255,217799,3.17,52,1117,331.75,854.11,0,5724,2888,0.81,0,0.04,0.33,0.04,152.21,0.04,0.56,0.04,580.92,0.04,0
0-com.DiamondStudEarrings.paodroid.pcap,264,190848,4,0,0,248,16,105,16548,159,174300,10.53,52,1470,157.6,1096.23,0,2888,1470,0.66,0,0,0.34,0.06,64.55,0.06,0.73,0.06,857.95,0.06,0
0-com.DiamondStudEarrings.paodroid.pcap,4,262,0,0,0,4,16,3,182,3,182,1,52,52,60.67,60.67,0.02,78,78,1,0.05,0.05,1,0.06,39.5,0.06,1,0.06,39.5,0.06,0
0-com.DiamondStudEarrings.paodroid.pcap,63,41543,0,0,0,16,51,27,17239,35,23026,1.34,101,820,638.48,657.89,0,4306,1278,0.77,0.07,0,0.6,0.06,300.6,27.92,1.2,0.02,242.4,0.02,0
0-com.diarywhitlock.note.diary.pcap,296,216246,4,0,0,279,17,128,57564,168,158682,2.76,52,1470,449.72,944.54,0,4306,2888,0.76,0.05,0,0.86,0.06,298.58,0.06,1.27,0.06,1334.09,0.06,0
0-com.dickgoren.drawanime2.pcap,236,170616,4,0,0,220,16,94,21095,142,149521,7.09,52,1452,224.41,1052.96,0,2888,2852,0.66,0,0,0.26,0.06,102.09,0.06,0.63,0.06,707.99,0.06,0
0-com.dickgoren.drawanime2.pcap,80,15047,4,5,0,76,20,39,5994,40,4747,0.79,52,52,153.69,118.67,0.01,1470,1237,0.97,0.06,0,0.25,0.25,42.77,0.25,0.35,0.25,71.81,0.25,0
0-com.dimedia.trueu.pcap,16,1053,0,0,0,16,0,8,459,8,594,1.29,52,80,57.38,74.25,0.02,83,125,1,0,0.1,0.25,0.25,9.75,0.25,0.25,0.25,7.75,0.25,0
0-com.djmom.two.pcap,439,132715,12,5,0,427,12,226,39307,213,93408,2.38,52,99,173.92,438.54,0,1500,2948,1.06,0.13,0,0.37,0.08,85.97,0.08,0.39,0.08,254.62,0.08,0
0-com.doadanhadisttentangaurat.doadoadandoa.mesotheliomalawfirm.pcap,207,164958,0,0,0,185,22,81,21075,126,143883,6.83,52,1452,260.19,1141.93,0,4252,2852,0.64,0.05,0,0.44,0.05,147,0.05,0.96,0.05,1162.5,0.05,0
0-com.dolphingames.police.cargo.airplane.pcap,24794,21005222,82,0,0,24545,249,10431,834073,14363,20171149,24.18,64,1480,79.96,1404.38,0,2264,2844,0.73,0.03,0,0.32,0.02,24.44,1.31,0.49,0,707.42,0,0
