App_Name,Pkg_Name
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/d581a723f826658a94ea25f446bd42c4.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/b83bfafeaa9e359f19a15381bfe66ed9.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/e8b0b4f70f6fab7e977d29c3519e80f7.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/b5afb1b35f7ee56218ee1c0d6ba92fb7.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/85d866a99d6b130cbdde3949c015fec4.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/895ef967c9ee97c5b9f3bdc426f6ad0f.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/b80f53f44e737aa1ecc40a1c5cf10a5d.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/b57618a7098fa9fcc14b8779b71ba62a.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/eefe58577ec4e7ca937b3fe56a3fbb31.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/e8bb16151cc71807171499310a4d7745.apk,org.andromedasoftware.main
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/422fc3634a8a575945fc96bd85465275.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/4841a521f95ea744243566cc69904bd1.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/91a2746500d253633dd953692183fd76.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/5527ffe6768f3b61d69ee83039f6e487.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/2cb75f46b901c17b2f0a9cb486933d65.apk,org.starsizew
